Date_Time,Entry,Year,Month,Day,Hour,Weekday,Is_Holiday,Station_Name
2022-04-28 18:00:00,2317.0,2022.0,4.0,28.0,18.0,4.0,0.0,Cubao
2022-04-28 19:00:00,2241.0,2022.0,4.0,28.0,19.0,4.0,0.0,Cubao
2022-04-28 20:00:00,1768.0,2022.0,4.0,28.0,20.0,4.0,0.0,Cubao
2022-04-28 21:00:00,945.0,2022.0,4.0,28.0,21.0,4.0,0.0,Cubao
2022-04-28 22:00:00,97.0,2022.0,4.0,28.0,22.0,4.0,0.0,Cubao
2022-04-28 23:00:00,0.0,2022.0,4.0,28.0,23.0,4.0,0.0,Cubao
2022-04-29 04:00:00,432.0,2022.0,4.0,29.0,4.0,5.0,0.0,Cubao
2022-04-29 05:00:00,2134.0,2022.0,4.0,29.0,5.0,5.0,0.0,Cubao
2022-04-29 06:00:00,3132.0,2022.0,4.0,29.0,6.0,5.0,0.0,Cubao
2022-04-29 07:00:00,3540.0,2022.0,4.0,29.0,7.0,5.0,0.0,Cubao
2022-04-29 08:00:00,3045.0,2022.0,4.0,29.0,8.0,5.0,0.0,Cubao
2022-04-29 09:00:00,2564.0,2022.0,4.0,29.0,9.0,5.0,0.0,Cubao
2022-04-29 10:00:00,2147.0,2022.0,4.0,29.0,10.0,5.0,0.0,Cubao
2022-04-29 11:00:00,2314.0,2022.0,4.0,29.0,11.0,5.0,0.0,Cubao
2022-04-29 12:00:00,2210.0,2022.0,4.0,29.0,12.0,5.0,0.0,Cubao
2022-04-29 13:00:00,2067.0,2022.0,4.0,29.0,13.0,5.0,0.0,Cubao
2022-04-29 14:00:00,2037.0,2022.0,4.0,29.0,14.0,5.0,0.0,Cubao
2022-04-29 15:00:00,2304.0,2022.0,4.0,29.0,15.0,5.0,0.0,Cubao
2022-04-29 16:00:00,2521.0,2022.0,4.0,29.0,16.0,5.0,0.0,Cubao
2022-04-29 17:00:00,2660.0,2022.0,4.0,29.0,17.0,5.0,0.0,Cubao
2022-04-29 18:00:00,2758.0,2022.0,4.0,29.0,18.0,5.0,0.0,Cubao
2022-04-29 19:00:00,2559.0,2022.0,4.0,29.0,19.0,5.0,0.0,Cubao
2022-04-29 20:00:00,1890.0,2022.0,4.0,29.0,20.0,5.0,0.0,Cubao
2022-04-29 21:00:00,987.0,2022.0,4.0,29.0,21.0,5.0,0.0,Cubao
2022-04-29 22:00:00,188.0,2022.0,4.0,29.0,22.0,5.0,0.0,Cubao
2022-04-29 23:00:00,0.0,2022.0,4.0,29.0,23.0,5.0,0.0,Cubao
2022-04-30 04:00:00,310.0,2022.0,4.0,30.0,4.0,6.0,0.0,Cubao
2022-04-30 05:00:00,1661.0,2022.0,4.0,30.0,5.0,6.0,0.0,Cubao
2022-04-30 06:00:00,2195.0,2022.0,4.0,30.0,6.0,6.0,0.0,Cubao
2022-04-30 07:00:00,2181.0,2022.0,4.0,30.0,7.0,6.0,0.0,Cubao
2022-04-30 08:00:00,2111.0,2022.0,4.0,30.0,8.0,6.0,0.0,Cubao
2022-04-30 09:00:00,2224.0,2022.0,4.0,30.0,9.0,6.0,0.0,Cubao
2022-04-30 10:00:00,2085.0,2022.0,4.0,30.0,10.0,6.0,0.0,Cubao
2022-04-30 11:00:00,2246.0,2022.0,4.0,30.0,11.0,6.0,0.0,Cubao
2022-04-30 12:00:00,2212.0,2022.0,4.0,30.0,12.0,6.0,0.0,Cubao
2022-04-30 13:00:00,2122.0,2022.0,4.0,30.0,13.0,6.0,0.0,Cubao
2022-04-30 14:00:00,2114.0,2022.0,4.0,30.0,14.0,6.0,0.0,Cubao
2022-04-30 15:00:00,2393.0,2022.0,4.0,30.0,15.0,6.0,0.0,Cubao
2022-04-30 16:00:00,2588.0,2022.0,4.0,30.0,16.0,6.0,0.0,Cubao
2022-04-30 17:00:00,2723.0,2022.0,4.0,30.0,17.0,6.0,0.0,Cubao
2022-04-30 18:00:00,2292.0,2022.0,4.0,30.0,18.0,6.0,0.0,Cubao
2022-04-30 19:00:00,2185.0,2022.0,4.0,30.0,19.0,6.0,0.0,Cubao
2022-04-30 20:00:00,1781.0,2022.0,4.0,30.0,20.0,6.0,0.0,Cubao
2022-04-30 21:00:00,999.0,2022.0,4.0,30.0,21.0,6.0,0.0,Cubao
2022-04-30 22:00:00,170.0,2022.0,4.0,30.0,22.0,6.0,0.0,Cubao
2022-04-30 23:00:00,0.0,2022.0,4.0,30.0,23.0,6.0,0.0,Cubao
2022-05-01 04:00:00,210.0,2022.0,5.0,1.0,4.0,7.0,1.0,Cubao
2022-05-01 05:00:00,864.0,2022.0,5.0,1.0,5.0,7.0,1.0,Cubao
2022-05-01 06:00:00,1211.0,2022.0,5.0,1.0,6.0,7.0,1.0,Cubao
2022-05-01 07:00:00,1424.0,2022.0,5.0,1.0,7.0,7.0,1.0,Cubao
2022-05-01 08:00:00,1699.0,2022.0,5.0,1.0,8.0,7.0,1.0,Cubao
2022-05-01 09:00:00,2128.0,2022.0,5.0,1.0,9.0,7.0,1.0,Cubao
2022-05-01 10:00:00,2043.0,2022.0,5.0,1.0,10.0,7.0,1.0,Cubao
2022-05-01 11:00:00,2119.0,2022.0,5.0,1.0,11.0,7.0,1.0,Cubao
2022-05-01 12:00:00,2484.0,2022.0,5.0,1.0,12.0,7.0,1.0,Cubao
2022-05-01 13:00:00,2220.0,2022.0,5.0,1.0,13.0,7.0,1.0,Cubao
2022-05-01 14:00:00,2213.0,2022.0,5.0,1.0,14.0,7.0,1.0,Cubao
2022-05-01 15:00:00,2160.0,2022.0,5.0,1.0,15.0,7.0,1.0,Cubao
2022-05-01 16:00:00,2098.0,2022.0,5.0,1.0,16.0,7.0,1.0,Cubao
2022-05-01 17:00:00,2269.0,2022.0,5.0,1.0,17.0,7.0,1.0,Cubao
2022-05-01 18:00:00,2082.0,2022.0,5.0,1.0,18.0,7.0,1.0,Cubao
2022-05-01 19:00:00,1982.0,2022.0,5.0,1.0,19.0,7.0,1.0,Cubao
2022-05-01 20:00:00,1719.0,2022.0,5.0,1.0,20.0,7.0,1.0,Cubao
2022-05-01 21:00:00,927.0,2022.0,5.0,1.0,21.0,7.0,1.0,Cubao
2022-05-01 22:00:00,137.0,2022.0,5.0,1.0,22.0,7.0,1.0,Cubao
2022-05-01 23:00:00,0.0,2022.0,5.0,1.0,23.0,7.0,1.0,Cubao
2022-05-02 04:00:00,632.0,2022.0,5.0,2.0,4.0,1.0,1.0,Cubao
2022-05-02 05:00:00,2499.0,2022.0,5.0,2.0,5.0,1.0,1.0,Cubao
2022-05-02 06:00:00,3763.0,2022.0,5.0,2.0,6.0,1.0,1.0,Cubao
